x_t,x_t-1,x_t-2,GDP_M,INDPRO,RPIX,RMTS,PAYEMS,GDP_M_t-1,INDPRO_t-1,RPIX_t-1,RMTS_t-1,PAYEMS_t-1,GDP_M_t-2,INDPRO_t-2,RPIX_t-2,RMTS_-2,PAYEMS_t-2
,,,-0.282664418,0.621688949,-0.103057712,-0.764767638,0.577638612,-0.256860048,0.019564309,-0.647669403,1.32963766,0.150106604,0.087038133,-0.072704574,-0.295639535,-0.170829921,0.384632582
,,,-0.128360124,0.809122394,-0.391809548,-0.421312473,0.311692689,-0.282664418,0.621688949,-0.103057712,-0.764767638,0.577638612,-0.256860048,0.019564309,-0.647669403,1.32963766,0.150106604
,,,0.068067685,0.222983754,-0.009114999,-0.075939345,0.201322193,-0.128360124,0.809122394,-0.391809548,-0.421312473,0.311692689,-0.282664418,0.621688949,-0.103057712,-0.764767638,0.577638612
,,,0.168633863,0.061689927,-0.047541673,-1.392530514,0.158791374,0.068067685,0.222983754,-0.009114999,-0.075939345,0.201322193,-0.128360124,0.809122394,-0.391809548,-0.421312473,0.311692689
,,,0.208378085,-0.139463734,-0.34976707,-0.350577671,0.303045475,0.168633863,0.061689927,-0.047541673,-1.392530514,0.158791374,0.068067685,0.222983754,-0.009114999,-0.075939345,0.201322193
,,,0.222340027,0.221593122,1.084458424,0.483158491,0.455793482,0.208378085,-0.139463734,-0.34976707,-0.350577671,0.303045475,0.168633863,0.061689927,-0.047541673,-1.392530514,0.158791374
,,,0.245559365,0.116186159,0.434889898,1.315004664,0.154732595,0.222340027,0.221593122,1.084458424,0.483158491,0.455793482,0.208378085,-0.139463734,-0.34976707,-0.350577671,0.303045475
,,,0.269328005,0.350551803,0.352842869,-0.300482633,0.147979649,0.245559365,0.116186159,0.434889898,1.315004664,0.154732595,0.222340027,0.221593122,1.084458424,0.483158491,0.455793482
,,,0.284937849,-0.085420207,-0.136747549,0.320822845,0.260225372,0.269328005,0.350551803,0.352842869,-0.300482633,0.147979649,0.245559365,0.116186159,0.434889898,1.315004664,0.154732595
,,,0.283680802,-0.327669138,-0.061051044,-0.942292979,0.192780216,0.284937849,-0.085420207,-0.136747549,0.320822845,0.260225372,0.269328005,0.350551803,0.352842869,-0.300482633,0.147979649
,,,0.266870094,-1.248427886,0.177907991,1.013892977,0.081673402,0.283680802,-0.327669138,-0.061051044,-0.942292979,0.192780216,0.284937849,-0.085420207,-0.136747549,0.320822845,0.260225372
,,,0.235818954,0.900412879,0.528002916,1.307821667,0.287270996,0.266870094,-1.248427886,0.177907991,1.013892977,0.081673402,0.283680802,-0.327669138,-0.061051044,-0.942292979,0.192780216
,,,0.191840611,0.051277587,0.140331205,-0.746457305,0.197504792,0.235818954,0.900412879,0.528002916,1.307821667,0.287270996,0.266870094,-1.248427886,0.177907991,1.013892977,0.081673402
,,,0.160421372,0.01361771,0.40965936,-0.858298038,0.054793286,0.191840611,0.051277587,0.140331205,-0.746457305,0.197504792,0.235818954,0.900412879,0.528002916,1.307821667,0.287270996
,,,0.167047547,0.397790451,0.146535044,-0.098014047,0.139104473,0.160421372,0.01361771,0.40965936,-0.858298038,0.054793286,0.191840611,0.051277587,0.140331205,-0.746457305,0.197504792
,,,0.237205441,-0.235881878,0.312018658,0.928663396,0.145980264,0.167047547,0.397790451,0.146535044,-0.098014047,0.139104473,0.160421372,0.01361771,0.40965936,-0.858298038,0.054793286
,,,0.327180971,-0.584336237,0.140186054,-0.266671248,0.165016009,0.237205441,-0.235881878,0.312018658,0.928663396,0.145980264,0.167047547,0.397790451,0.146535044,-0.098014047,0.139104473
